Cycle;Classe;Matière;Chapitre;Sous-chapitre (Titre);Type;Nombre de questions;Lien (href)
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;L'État à l'époque moderne : France et Angleterre;Le pouvoir monarchique et le droit divin : grandeur et limites;Quiz;10;/test/la-monarchie-absolue-de-droit-divin-en-france?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cetat-epoque-moderne-france-angleterre
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;L'État à l'époque moderne : France et Angleterre;L’économie monarchique : impôts, commerce et ambitions maritimes;Quiz;10;/test/le-controle-de-la-vie-economique-francaise?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cetat-epoque-moderne-france-angleterre
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;L'État à l'époque moderne : France et Angleterre;La naissance d’une monarchie parlementaire en Angleterre;Quiz;10;/test/l-instauration-d-une-monarchie-parlementaire-en-angleterre?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cetat-epoque-moderne-france-angleterre
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;L'État à l'époque moderne : France et Angleterre;L’influence du modèle britannique sur les philosophes des Lumières;Quiz;10;/test/l-influence-du-modele-politique-britannique-sur-les-lumieres?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cetat-epoque-moderne-france-angleterre
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;L'État à l'époque moderne : France et Angleterre;La Révolution américaine : rupture avec l’Angleterre et naissance d’un nouvel État;Quiz;10;/test/la-revolution-americaine?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cetat-epoque-moderne-france-angleterre
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;L'État à l'époque moderne : France et Angleterre;Les États-Unis, première république fédérale : idéaux et contradictions;Quiz;10;/test/un-nouvel-univers-politique-et-social-aux-etats-unis?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cetat-epoque-moderne-france-angleterre
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Dynamiques et ruptures dans les sociétés des XVIIe et XVIIIe siècles;L’essor de l’esprit scientifique au XVIIᵉ siècle : Galilée et la révolution des savoirs;Cours;;/cours/l-essor-de-l-esprit-scientifique-au-dix-septieme-siecle?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cdynamiques-ruptures-societes-xvii-et-xviii-siecles
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Dynamiques et ruptures dans les sociétés des XVIIe et XVIIIe siècles;La diffusion de l’esprit scientifique et des savoirs au XVIIIᵉ siècle;Cours;;/cours/le-developpement-des-sciences-au-dix-septieme-siecle?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cdynamiques-ruptures-societes-xvii-et-xviii-siecles
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Dynamiques et ruptures dans les sociétés des XVIIe et XVIIIe siècles;Nouvelles techniques et premières révolutions industrielles;Cours;;/cours/de-l-essor-des-sciences-a-la-revolution-industrielle?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cdynamiques-ruptures-societes-xvii-et-xviii-siecles
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Dynamiques et ruptures dans les sociétés des XVIIe et XVIIIe siècles;Tensions et crispations de la société d’ordres : privilèges et résistances;Cours;;/cours/les-pesanteurs-de-la-societe-d-ordres?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cdynamiques-ruptures-societes-xvii-et-xviii-siecles
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Dynamiques et ruptures dans les sociétés des XVIIe et XVIIIe siècles;Mutations de la société d’ordres : villes, élites et nouveaux réseaux d’influence;Cours;;/cours/les-mutations-de-la-societe-d-ordres?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cdynamiques-ruptures-societes-xvii-et-xviii-siecles
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Dynamiques et ruptures dans les sociétés des XVIIe et XVIIIe siècles;L’essor de l’esprit scientifique au XVIIᵉ siècle : Galilée et la révolution des savoirs;Quiz;10;/test/l-essor-de-l-esprit-scientifique-au-dix-septieme-siecle?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cdynamiques-ruptures-societes-xvii-et-xviii-siecles
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Dynamiques et ruptures dans les sociétés des XVIIe et XVIIIe siècles;La diffusion de l’esprit scientifique et des savoirs au XVIIIᵉ siècle;Quiz;10;/test/le-developpement-des-sciences-au-dix-septieme-siecle?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cdynamiques-ruptures-societes-xvii-et-xviii-siecles
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Dynamiques et ruptures dans les sociétés des XVIIe et XVIIIe siècles;Nouvelles techniques et premières révolutions industrielles;Quiz;10;/test/de-l-essor-des-sciences-a-la-revolution-industrielle?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cdynamiques-ruptures-societes-xvii-et-xviii-siecles
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Dynamiques et ruptures dans les sociétés des XVIIe et XVIIIe siècles;Tensions et crispations de la société d’ordres : privilèges et résistances;Quiz;10;/test/les-pesanteurs-de-la-societe-d-ordres?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cdynamiques-ruptures-societes-xvii-et-xviii-siecles
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Dynamiques et ruptures dans les sociétés des XVIIe et XVIIIe siècles;Mutations de la société d’ordres : villes, élites et nouveaux réseaux d’influence;Quiz;10;/test/les-mutations-de-la-societe-d-ordres?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cdynamiques-ruptures-societes-xvii-et-xviii-siecles
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Sociétés et environnements : des équilibres fragiles;Les grands foyers de peuplement et leurs caractéristiques;Cours;;/cours/peuplement-et-milieux-de-vie-sur-terre?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Csocietes-environnements-equilibres-fragiles
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Sociétés et environnements : des équilibres fragiles;Les sociétés face aux risques : fragilités et adaptations;Cours;;/cours/les-societes-face-aux-risques?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Csocietes-environnements-equilibres-fragiles
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Sociétés et environnements : des équilibres fragiles;L’eau : une ressource vitale sous tension;Cours;;/cours/une-ressource-naturelle-sous-pression-l-eau?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Csocietes-environnements-equilibres-fragiles
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Sociétés et environnements : des équilibres fragiles;L’énergie : enjeux, dépendances et transitions;Cours;;/cours/une-ressource-naturelle-sous-pression-l-energie?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Csocietes-environnements-equilibres-fragiles
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Sociétés et environnements : des équilibres fragiles;La France : valoriser et protéger des milieux fragiles;Cours;;/cours/la-france-des-milieux-a-valoriser-et-a-proteger?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Csocietes-environnements-equilibres-fragiles
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Sociétés et environnements : des équilibres fragiles;Les grands foyers de peuplement et leurs caractéristiques;Quiz;10;/test/peuplement-et-milieux-de-vie-sur-terre?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Csocietes-environnements-equilibres-fragiles
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Sociétés et environnements : des équilibres fragiles;Les sociétés face aux risques : fragilités et adaptations;Quiz;10;/test/les-societes-face-aux-risques?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Csocietes-environnements-equilibres-fragiles
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Sociétés et environnements : des équilibres fragiles;L’eau : une ressource vitale sous tension;Quiz;10;/test/une-ressource-naturelle-sous-pression-l-eau?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Csocietes-environnements-equilibres-fragiles
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Sociétés et environnements : des équilibres fragiles;L’énergie : enjeux, dépendances et transitions;Quiz;10;/test/une-ressource-naturelle-sous-pression-l-energie?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Csocietes-environnements-equilibres-fragiles
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Sociétés et environnements : des équilibres fragiles;La France : valoriser et protéger des milieux fragiles;Quiz;10;/test/la-france-des-milieux-a-valoriser-et-a-proteger?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Csocietes-environnements-equilibres-fragiles
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Territoires, populations et développement : quels défis ?;Surpopulation et vieillissement des sociétés : défis mondiaux;Cours;;/cours/les-defis-du-nombre-et-du-vieillissement?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cterritoires-populations-developpement-quels-defis
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Territoires, populations et développement : quels défis ?;Les inégalités de développement à l’échelle mondiale;Cours;;/cours/des-inegalites-de-developpement-a-toutes-echelles?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cterritoires-populations-developpement-quels-defis
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Territoires, populations et développement : quels défis ?;Les stratégies de développement des économies industrialisées et leurs limites;Cours;;/cours/les-strategies-de-developpement-dans-les-nords?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cterritoires-populations-developpement-quels-defis
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Territoires, populations et développement : quels défis ?;Les trajectoires de développement des économies émergentes;Cours;;/cours/les-voies-du-developpement-dans-les-suds?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cterritoires-populations-developpement-quels-defis
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Territoires, populations et développement : quels défis ?;La France dans l’histoire du développement : atouts et mutations;Cours;;/cours/une-france-en-transitions?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cterritoires-populations-developpement-quels-defis
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Territoires, populations et développement : quels défis ?;La démographie française : entre croissance et vieillissementCette leçon t’explique comment la population française évolue dans une Europe vieillissante. Avec 68 millions d’habitants, une natalité encore soutenue et un solde migratoire positif, la France conserve un dynamisme démographique rare, même si le vieillissement et les déséquilibres territoriaux posent de nouveaux défis;Cours;;/cours/les-dynamiques-demographiques-en-france?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cterritoires-populations-developpement-quels-defis
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Territoires, populations et développement : quels défis ?;Inégalités socio-économiques en France : contrastes territoriaux et réponses publiquesCette leçon t’explique comment la France tente de réduire les inégalités économiques et territoriales;Cours;;/cours/les-inegalites-socio-economiques-en-france?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cterritoires-populations-developpement-quels-defis
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Territoires, populations et développement : quels défis ?;Surpopulation et vieillissement des sociétés : défis mondiaux;Quiz;10;/test/les-defis-du-nombre-et-du-vieillissement?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cterritoires-populations-developpement-quels-defis
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Territoires, populations et développement : quels défis ?;Les inégalités de développement à l’échelle mondiale;Quiz;10;/test/des-inegalites-de-developpement-a-toutes-les-echelles?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cterritoires-populations-developpement-quels-defis
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Territoires, populations et développement : quels défis ?;Les stratégies de développement des économies industrialisées et leurs limites;Quiz;10;/test/les-strategies-de-developpement-dans-les-nords?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cterritoires-populations-developpement-quels-defis
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Territoires, populations et développement : quels défis ?;Les trajectoires de développement des économies émergentes;Quiz;10;/test/les-voies-du-developpement-dans-les-suds?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cterritoires-populations-developpement-quels-defis
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Territoires, populations et développement : quels défis ?;La France dans l’histoire du développement : atouts et mutations;Quiz;10;/test/une-france-en-transitions?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cterritoires-populations-developpement-quels-defis
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Territoires, populations et développement : quels défis ?;La démographie française : entre croissance et vieillissement;Quiz;10;/test/les-dynamiques-demographiques-en-france?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cterritoires-populations-developpement-quels-defis
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Territoires, populations et développement : quels défis ?;Inégalités socio-économiques en France : contrastes territoriaux et réponses publiques;Quiz;10;/test/les-inegalites-socio-economiques-en-france?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cterritoires-populations-developpement-quels-defis
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Des mobilités généralisées;Les migrations internationales : histoire et grands flux contemporains;Cours;;/cours/un-monde-de-migrations?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cmobilites-generalisees
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Des mobilités généralisées;Facteurs des migrations et politiques d’accueil contrastées;Cours;;/cours/facteurs-et-politiques-migratoires?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cmobilites-generalisees
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Des mobilités généralisées;Les dynamiques migratoires et leurs impacts : intégration, multiculturalisme et mobilités des talents;Cours;;/cours/les-enjeux-des-migrations-internationales?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cmobilites-generalisees
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Des mobilités généralisées;Le tourisme international : flux, acteurs et impacts mondiaux;Cours;;/cours/les-mobilites-touristiques-internationales?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cmobilites-generalisees
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Des mobilités généralisées;La mobilité en France : dynamiques quotidiennes et saisonnières;Cours;;/cours/la-france-des-mobilites-multiples?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cmobilites-generalisees
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Des mobilités généralisées;Les réseaux de transport et de communication en France;Cours;;/cours/une-france-de-reseaux?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cmobilites-generalisees
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Des mobilités généralisées;Les enjeux des mobilités en France : aménagement et transition écologique;Cours;;/cours/les-enjeux-des-mobilites-en-france?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cmobilites-generalisees
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Des mobilités généralisées;Les migrations internationales : histoire et grands flux contemporains;Quiz;10;/test/un-monde-de-migrations?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cmobilites-generalisees
Lycée;Seconde;HISTOIRE-GÉOGRAPHIE;Des mobilités généralisées;Facteurs des migrations et politiques d’accueil contrastées;Quiz;10;/test/facteurs-et-politiques-migratoires?srcpath=%2Cfr%2Cannabac%2Cseconde%2Chistoire-geographie%2Cmobilites-generalisees
